"año","lanzamiento","institucion","nombre","nivelDelCurso","clase","estado","notaFinal"
2019,"Spring","UniRitter | FAPA","Persona814948935855338","Basic 3","Maynez EN2 - Basic 3 (Spring 2019)","Pass",86.28
2019,"Spring","UDLA CL","Persona1782698240","Basic 3","Maynez EN1 - Basic 3 (Spring 2019)","Pass",60.06
2019,"Spring","AIEP","Persona3607632757161088","Basic 3","Loya EN2 - Basic 3 (Spring 2019)","Pass",71.83
2019,"Spring","UDLA CL","Persona148695002","Basic 3","Maynez EN2 - Basic 3 (Spring 2019)","Pass",82.73
2019,"Spring","UNAB","Persona1054236278742","Basic 3","Puga EN1 - Basic 3 (Spring 2019)","Pass",68.77
2019,"Spring","ULatina","Persona4143914986","Basic 3","Loya EN2 - Basic 3 (Spring 2019)","Pass",69.87
2019,"Spring","ULatina","Persona10544248675279872","Basic 3","Puga EN1 - Basic 3 (Spring 2019)","Pass",81.65
2019,"Spring","ULatina","Persona333439414608","Basic 3","Maynez EN2 - Basic 3 (Spring 2019)","Pass",76.64
2019,"Spring","L&I","Persona31780807758478","Basic 3","Puga EN1 - Basic 3 (Spring 2019)","Pass",67.17
2019,"Spring","L&I","Persona578040986277","Basic 3","Puga EN1 - Basic 3 (Spring 2019)","Pass",76.9
2019,"Spring","UiP","Persona4263814185","Basic 3","Maynez EN2 - Basic 3 (Spring 2019)","Pass",78.26
2019,"Spring","UiP","Persona2106185489","Basic 3","Puga EN1 - Basic 3 (Spring 2019)","Pass",68.58
2019,"Spring","UPN","Persona492383299109969854464","Basic 3","Puga EN1 - Basic 3 (Spring 2019)","Pass",61.12
2019,"Spring","CIBERTEC","Persona46922426567827160","Basic 3","Maynez EN2 - Basic 3 (Spring 2019)","Pass",71.97
2019,"Spring","UEM","Persona1140737088978620907520","Basic 3","Maynez EN2 - Basic 3 (Spring 2019)","Pass",86.46
2019,"Spring","UEM","Persona110091680059900362752","Basic 3","Maynez EN2 - Basic 3 (Spring 2019)","Pass",76.74
2019,"Spring","UEM","Persona4143913574390494720","Basic 3","Maynez EN2 - Basic 3 (Spring 2019)","Pass",68.01
2019,"Spring","UEM","Persona13483847300448855785472","Basic 3","Puga EN1 - Basic 3 (Spring 2019)","Pass",73.15
2019,"Spring","UEM","Persona4144169643500555","Basic 3","Maynez EN2 - Basic 3 (Spring 2019)","Pass",81.01
2018,"Spring","AIEP","Persona110093601649330","Basic 3","Diaz EN2 - Basic 3 (Spring 2018)","Pass",81.18
2018,"Spring","AIEP","Persona1100972925213954304","Basic 3","Maynez EN1 - Basic 3 (Spring 2018)","Pass",89.53
2018,"Spring","CIBERTEC","Persona107057972230944","Basic 3","Maynez EN1 - Basic 3 (Spring 2018)","Pass",86.67
2018,"Spring","CIBERTEC","Persona34814037989027028","Basic 3","Maynez EN2 - Basic 3 (Spring 2018)","Pass",69.93
2018,"Spring","EAD","Persona4692239488","Basic 3","Diaz EN1 - Basic 3 (Spring 2018)","Pass",89.94
2018,"Spring","L&I","Persona4714669778911159648256","Basic 3","Maynez EN1 - Basic 3 (Spring 2018)","Pass",71.99
2018,"Spring","L&I","Persona3149605358482902","Basic 3","McKinnon EN1 - Basic 3 (Spring 2018)","Pass",86.91
2018,"Spring","UDLA CL","Persona43808004","Basic 3","Maynez EN2 - Basic 3 (Spring 2018)","Pass",67.44
2018,"Spring","UEM","Persona50202004981688","Basic 3","McKinnon EN1 - Basic 3 (Spring 2018)","Pass",74.91
2018,"Spring","UEM","Persona4734766859953","Basic 3","McKinnon EN1 - Basic 3 (Spring 2018)","Pass",83.93
2018,"Spring","UEM","Persona4923556744194302976","Basic 3","McKinnon EN1 - Basic 3 (Spring 2018)","Pass",84.12
2018,"Spring","UEM","Persona348140460610529198080","Basic 3","McKinnon EN1 - Basic 3 (Spring 2018)","Pass",74.2
2018,"Spring","UiP","Persona3333193390","Basic 3","Maynez EN2 - Basic 3 (Spring 2018)","Pass",78.7
2018,"Spring","UiP","Persona110127976","Basic 3","Maynez EN2 - Basic 3 (Spring 2018)","Pass",85.67
2018,"Spring","UNAB","Persona74439112979681","Basic 3","Diaz EN1 - Basic 3 (Spring 2018)","Pass",87.94
2018,"Spring","UNAB","Persona1100917878013674240","Basic 3","Diaz EN2 - Basic 3 (Spring 2018)","Pass",85.69
2018,"Spring","UNIFACS","Persona106855884878","Basic 3","Maynez EN2 - Basic 3 (Spring 2018)","Pass",78.12
2018,"Spring","UnP","Persona66466684","Basic 3","Maynez EN2 - Basic 3 (Spring 2018)","Pass",81.64
2018,"Spring","UPC","Persona1487083468182","Basic 3","Diaz EN1 - Basic 3 (Spring 2018)","Pass",90.77
2018,"Spring","UPC","Persona66466691067159272","Basic 3","Maynez EN2 - Basic 3 (Spring 2018)","Pass",88.71
2018,"Spring","UVM CL","Persona8798700479795078","Basic 3","Diaz EN2 - Basic 3 (Spring 2018)","Pass",93.09
2018,"Spring","UVM CL","Persona34814046218042","Basic 3","Maynez EN1 - Basic 3 (Spring 2018)","Pass",87.34
2018,"Summer","AIEP","Persona1589088192018351","Basic 3","Maynez EN2 - Basic 3 (Summer 2018)","Pass",71
2018,"Summer","ARO HoldCo","Persona460632382076208152576","Basic 3","Maynez EN3 - Basic 3 (Summer 2018)","Pass",64.11
2018,"Summer","CIBERTEC","Persona46922426567827160","Basic 3","Maynez EN1 - Basic 3 (Summer 2018)","Pass",70.52
2018,"Summer","CIBERTEC","Persona14972647398904248320","Basic 3","Maynez EN1 - Basic 3 (Summer 2018)","Pass",79.64
2018,"Summer","CIBERTEC","Persona9950518132950673408","Basic 3","Diaz EN2 - Basic 3 (Summer 2018)","Pass",82.94
2018,"Summer","CIBERTEC","Persona31486797411108392","Basic 3","Diaz EN2 - Basic 3 (Summer 2018)","Pass",82.66
2018,"Summer","FMU","Persona130843926","Basic 3","Maynez EN3 - Basic 3 (Summer 2018)","Pass",81.77
2018,"Summer","FPB","Persona414384039","Basic 3","Diaz EN1 - Basic 3 (Summer 2018)","Pass",84.73
2018,"Summer","L&I","Persona483852396977737280","Basic 3","Diaz EN3 - Basic 3 (Summer 2018)","Pass",77.57
2018,"Summer","UAM BR","Persona2569275853448","Basic 3","Diaz EN1 - Basic 3 (Summer 2018)","Pass",86.74
2018,"Summer","UDLA CL","Persona29694811","Basic 3","Maynez EN1 - Basic 3 (Summer 2018)","Pass",81.29
2018,"Summer","UiP","Persona3760825872","Basic 3","Diaz EN2 - Basic 3 (Summer 2018)","Pass",71.2
2018,"Summer","UNAB","Persona25725120377","Basic 3","Diaz EN2 - Basic 3 (Summer 2018)","Pass",75.69
2018,"Summer","UNAB","Persona1100916545931","Basic 3","Diaz EN2 - Basic 3 (Summer 2018)","Pass",93.38
2018,"Summer","UNAB","Persona38923259244","Basic 3","Diaz EN2 - Basic 3 (Summer 2018)","Pass",72.66
2018,"Summer","UNAB","Persona4143840974483","Basic 3","Diaz EN2 - Basic 3 (Summer 2018)","Pass",65.88
2018,"Summer","UNAB","Persona41438415767","Basic 3","Diaz EN2 - Basic 3 (Summer 2018)","Pass",68.93
2018,"Summer","UNAB","Persona25717955791","Basic 3","Maynez EN1 - Basic 3 (Summer 2018)","Pass",90.72
2018,"Summer","UNAB","Persona110091680","Basic 3","Maynez EN2 - Basic 3 (Summer 2018)","Pass",88.19
2018,"Summer","UNAB","Persona3892324727","Basic 3","Maynez EN2 - Basic 3 (Summer 2018)","Pass",78.55
2018,"Summer","UNAB","Persona123086153491","Basic 3","Maynez EN2 - Basic 3 (Summer 2018)","Pass",86.99
2018,"Summer","UNIFACS","Persona100504434813","Basic 3","Diaz EN1 - Basic 3 (Summer 2018)","Pass",84.02
2018,"Summer","UNITEC HN","Persona617509539539385600","Basic 3","Diaz EN3 - Basic 3 (Summer 2018)","Pass",90.04
2018,"Summer","UNITEC HN","Persona10049973839674111688704","Basic 3","Diaz EN3 - Basic 3 (Summer 2018)","Pass",73.9
2018,"Summer","UNITEC HN","Persona1100916525","Basic 3","Maynez EN2 - Basic 3 (Summer 2018)","Pass",84.73
2018,"Summer","UNITEC HN","Persona4143683164915","Basic 3","Maynez EN2 - Basic 3 (Summer 2018)","Pass",84.49
2018,"Summer","UNITEC HN","Persona1348339840174","Basic 3","Maynez EN2 - Basic 3 (Summer 2018)","Pass",81.46
2018,"Summer","UNITEC Mx","Persona449155988515","Basic 3","Maynez EN2 - Basic 3 (Summer 2018)","Pass",74.34
2018,"Summer","UPN","Persona9970613441569942","Basic 3","Diaz EN3 - Basic 3 (Summer 2018)","Pass",95.32
2018,"Summer","UPN","Persona47663212436861001728","Basic 3","Maynez EN2 - Basic 3 (Summer 2018)","Pass",84.32
2018,"Winter","AIEP","Persona4144658041602397","Basic 3","Diaz EN1 - Basic 3  (Winter 2018)","Pass",62.71
2018,"Winter","AIEP","Persona14566474913901240320","Basic 3","Maynez EN2 - Basic 3 (Winter 2018)","Pass",84.6
2018,"Winter","ARO HoldCo","Persona7417412835449","Basic 3","Diaz EN1 - Basic 3  (Winter 2018)","Pass",73.39
2018,"Winter","CIBERTEC","Persona469223948857260834816","Basic 3","Franklin EN1 - Basic 3 (Winter 2018)","Pass",77.94
2018,"Winter","CIBERTEC","Persona1101300159403132032","Basic 3","Maynez EN1 - Basic 3 (Winter 2018)","Pass",84.76
2018,"Winter","EAD","Persona13852869021","Basic 3","Franklin EN1 - Basic 3 (Winter 2018)","Pass",65.77
2018,"Winter","UAM BR","Persona13484857439909","Basic 3","Maynez EN2 - Basic 3 (Winter 2018)","Pass",82.82
2018,"Winter","UDLA CL","Persona469224265","Basic 3","Diaz EN1 - Basic 3  (Winter 2018)","Pass",78.33
2018,"Winter","UDLA CL","Persona1054236278742","Basic 3","Maynez EN1 - Basic 3 (Winter 2018)","Pass",69.31
2018,"Winter","UE Portugal","Persona3892854","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Pass",63
2018,"Winter","UEM","Persona414368942382727","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Pass",63.22
2018,"Winter","UIC","Persona2100405155","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Pass",83.76
2018,"Winter","UIC","Persona4263816414215459","Basic 3","McKinnon EN1 - Basic 3 (Winter 2018)","Pass",61.81
2018,"Winter","UiP","Persona469223948","Basic 3","Franklin EN1 - Basic 3 (Winter 2018)","Pass",79.09
2018,"Winter","UiP","Persona492342646146","Basic 3","Maynez EN2 - Basic 3 (Winter 2018)","Pass",75.69
2018,"Winter","UNITEC HN","Persona1100916525","Basic 3","Maynez EN1 - Basic 3 (Winter 2018)","Pass",79.56
2018,"Winter","UNITEC Mx","Persona41441687395318512","Basic 3","Maynez EN2 - Basic 3 (Winter 2018)","Pass",78.16
2018,"Winter","UNITEC Mx","Persona4140215188612560","Basic 3","Diaz EN1 - Basic 3  (Winter 2018)","Pass",82.71
2018,"Winter","UnP","Persona10544372970","Basic 3","Maynez EN1 - Basic 3 (Winter 2018)","Pass",60.31
2018,"Winter","UnP","Persona9959926","Basic 3","Diaz EN1 - Basic 3  (Winter 2018)","Pass",96.39
2018,"Winter","UPC","Persona414418162","Basic 3","Maynez EN2 - Basic 3 (Winter 2018)","Pass",88.69
2018,"Winter","UPN","Persona574576724050856064","Basic 3","Diaz EN1 - Basic 3  (Winter 2018)","Pass",79.17
2018,"Winter","UPN","Persona3481404606493192355840","Basic 3","Maynez EN1 - Basic 3 (Winter 2018)","Pass",86.02
2018,"Winter","UPN","Persona3481404613342351729885184","Basic 3","Maynez EN1 - Basic 3 (Winter 2018)","Pass",73.2
2018,"Winter","UVM CL","Persona15244055933441","Basic 3","Maynez EN2 - Basic 3 (Winter 2018)","Pass",89
2018,"Fall","AIEP","Persona4709371711184106946560","Basic 3","Loya EN1 - Basic 3 (Fall 2018)","Pass",66.28
2018,"Fall","AIEP","Persona234883232305360992","Basic 3","Diaz EN1 - Basic 3 (Fall 2018)","Pass",76.61
2018,"Fall","FMU | FIAM FAAM","Persona11402338","Basic 3","Loya EN1 - Basic 3 (Fall 2018)","Pass",79.93
2018,"Fall","UAM","Persona3481404604","Basic 3","Maynez EN1 - Basic 3 (Fall 2018)","Pass",81.67
2018,"Fall","UAM","Persona134863343475","Basic 3","Maynez EN2 - Basic 3 (Fall 2018)","Pass",86.45
2018,"Fall","UAM","Persona21051874","Basic 3","Maynez EN1 - Basic 3 (Fall 2018)","Pass",65.81
2018,"Fall","UE Portugal","Persona426381543234","Basic 3","Maynez EN2 - Basic 3 (Fall 2018)","Pass",92.61
2018,"Fall","UE Portugal","Persona138543040893","Basic 3","Maynez EN2 - Basic 3 (Fall 2018)","Pass",71.72
2018,"Fall","UEM","Persona348140347222","Basic 3","Maynez EN1 - Basic 3 (Fall 2018)","Pass",84.98
2018,"Fall","UEM","Persona389231436","Basic 3","Maynez EN2 - Basic 3 (Fall 2018)","Pass",81.57
2018,"Fall","UiP","Persona21004344822","Basic 3","Loya EN1 - Basic 3 (Fall 2018)","Pass",88.8
2018,"Fall","UNAB","Persona4692242","Basic 3","Loya EN1 - Basic 3 (Fall 2018)","Pass",66.16
2018,"Fall","UNAB","Persona5813993","Basic 3","Loya EN1 - Basic 3 (Fall 2018)","Pass",80.77
2018,"Fall","UNAB","Persona362355807767","Basic 3","Maynez EN1 - Basic 3 (Fall 2018)","Pass",82.52
2018,"Fall","UNIFACS","Persona1230922994755","Basic 3","Maynez EN2 - Basic 3 (Fall 2018)","Pass",66.9
2018,"Fall","UNITEC HN","Persona41438409768212029440","Basic 3","Maynez EN2 - Basic 3 (Fall 2018)","Pass",77.13
2018,"Fall","UPC","Persona4264752290731668","Basic 3","Maynez EN2 - Basic 3 (Fall 2018)","Pass",82.06
2018,"Fall","UPN","Persona315298481466402205073408","Basic 3","Diaz EN1 - Basic 3 (Fall 2018)","Pass",66.1
2018,"Fall","UPN","Persona10541385987701665169408","Basic 3","Diaz EN1 - Basic 3 (Fall 2018)","Pass",81.86
2018,"Spring","AIEP","Persona110091471246296688","Intermediate 1","Mayer EN3 - Intermediate 1 (Spring 2018)","Pass",61.32
2018,"Spring","AIEP","Persona4144658041602397","Intermediate 1","Mayer EN3 - Intermediate 1 (Spring 2018)","Pass",68.64
2018,"Spring","ARO HoldCo","Persona7417412835449","Intermediate 1","Mayer EN3 - Intermediate 1 (Spring 2018)","Pass",68.12
2018,"Spring","CIBERTEC","Persona114878811466753130496","Intermediate 1","Mayer EN1 - Intermediate 1 (Spring 2018)","Pass",85.93
2018,"Spring","CIBERTEC","Persona9959978987016088","Intermediate 1","Mayer EN2 - Intermediate 1 (Spring 2018)","Pass",89.44
2018,"Spring","FMU","Persona257718453630665504","Intermediate 1","Mayer EN2 - Intermediate 1 (Spring 2018)","Pass",90.45
2018,"Spring","L&I","Persona1817081206448990","Intermediate 1","Gil EN1 - Intermediate 1 (Spring 2018)","Pass",78.66
2018,"Spring","L&I","Persona110127976927655320616960","Intermediate 1","Gil EN1 - Intermediate 1 (Spring 2018)","Pass",77.94
2018,"Spring","L&I","Persona10685097179318","Intermediate 1","Mayer EN2 - Intermediate 1 (Spring 2018)","Pass",88.92
2018,"Spring","UAM BR","Persona131065639018906016","Intermediate 1","Gil EN1 - Intermediate 1 (Spring 2018)","Pass",76.22
2018,"Spring","UAM BR","Persona1310398099286","Intermediate 1","Mayer EN3 - Intermediate 1 (Spring 2018)","Pass",78.31
2018,"Spring","UDLA CL","Persona4264037759","Intermediate 1","Gil EN1 - Intermediate 1 (Spring 2018)","Pass",60.32
2018,"Spring","UDLA CL","Persona469224265","Intermediate 1","Gil EN1 - Intermediate 1 (Spring 2018)","Pass",90.96
2018,"Spring","UEM","Persona1310349649563696","Intermediate 1","Loya EN1 - Intermediate 1 (Spring 2018)","Pass",63.51
2018,"Spring","UiP","Persona469223948","Intermediate 1","Mayer EN3 - Intermediate 1 (Spring 2018)","Pass",64.1
2018,"Spring","UNAB","Persona46922393598487896","Intermediate 1","Mayer EN1 - Intermediate 1 (Spring 2018)","Pass",78.83
2018,"Spring","UNAB","Persona4692240843296","Intermediate 1","Mayer EN1 - Intermediate 1 (Spring 2018)","Pass",79.44
2018,"Spring","UNAB","Persona148381741401360203776","Intermediate 1","Mayer EN1 - Intermediate 1 (Spring 2018)","Pass",84.32
2018,"Spring","UNAB","Persona3334393768192","Intermediate 1","Mayer EN2 - Intermediate 1 (Spring 2018)","Pass",76.69
2018,"Spring","UNIFACS","Persona74295437","Intermediate 1","Mayer EN2 - Intermediate 1 (Spring 2018)","Pass",79.63
2018,"Spring","UNITEC Mx","Persona4140215188612560","Intermediate 1","Gil EN1 - Intermediate 1 (Spring 2018)","Pass",71.11
2018,"Spring","UnP","Persona9959926","Intermediate 1","Gil EN1 - Intermediate 1 (Spring 2018)","Pass",92.27
2018,"Summer","AIEP","Persona1100972925213954304","Intermediate 1","Loya EN1 - Intermediate 1 (Summer 2018)","Pass",82.77
2018,"Summer","AIEP","Persona47093717181946","Intermediate 1","Loya EN3 - Intermediate 1 (Summer 2018)","Pass",93.36
2018,"Summer","ARO HoldCo","Persona581388871729939328","Intermediate 1","Loya EN3 - Intermediate 1 (Summer 2018)","Pass",86.37
2018,"Summer","CIBERTEC","Persona33854715216","Intermediate 1","Loya EN1 - Intermediate 1 (Summer 2018)","Pass",75.86
2018,"Summer","CIBERTEC","Persona1230858404131105406976","Intermediate 1","Mayer EN2 - Intermediate 1 (Summer 2018)","Pass",86.01
2018,"Summer","EAD","Persona4692239488","Intermediate 1","Loya EN2 - Intermediate 1 (Summer 2018)","Pass",88.03
2018,"Summer","FADERGS","Persona460631922","Intermediate 1","Mayer EN1 - Intermediate 1 (Summer 2018)","Pass",80.55
2018,"Summer","FMU","Persona110091654593","Intermediate 1","Mayer EN1 - Intermediate 1 (Summer 2018)","Pass",83.63
2018,"Summer","IBMR","Persona744426827384","Intermediate 1","Loya EN3 - Intermediate 1 (Summer 2018)","Pass",74.75
2018,"Summer","L&I","Persona66417932","Intermediate 1","Mayer EN3 - Intermediate 1 (Summer 2018)","Pass",85.36
2018,"Summer","L&I","Persona27824793651170504","Intermediate 1","Mayer EN2 - Intermediate 1 (Summer 2018)","Pass",85.11
2018,"Summer","L&I","Persona4714669778911159648256","Intermediate 1","Mayer EN3 - Intermediate 1 (Summer 2018)","Pass",70.05
2018,"Summer","UAM BR","Persona47142529781","Intermediate 1","Mayer EN1 - Intermediate 1 (Summer 2018)","Pass",70.12
2018,"Summer","UiP","Persona110127976","Intermediate 1","Loya EN1 - Intermediate 1 (Summer 2018)","Pass",81.07
2018,"Summer","UNAB","Persona235397144","Intermediate 1","Loya EN2 - Intermediate 1 (Summer 2018)","Pass",73.8
2018,"Summer","UNAB","Persona1054046109","Intermediate 1","Mayer EN2 - Intermediate 1 (Summer 2018)","Pass",82
2018,"Summer","UNAB","Persona3481403656","Intermediate 1","Mayer EN2 - Intermediate 1 (Summer 2018)","Pass",84.99
2018,"Summer","UNIFACS","Persona106855884878","Intermediate 1","Loya EN1 - Intermediate 1 (Summer 2018)","Pass",79.33
2018,"Summer","UNITEC HN","Persona151040804424428322816","Intermediate 1","Mayer EN2 - Intermediate 1 (Summer 2018)","Pass",67.22
2018,"Summer","UnP","Persona66466684","Intermediate 1","Loya EN1 - Intermediate 1 (Summer 2018)","Pass",72.95
2018,"Summer","UPC","Persona4144181620261","Intermediate 1","Loya EN2 - Intermediate 1 (Summer 2018)","Pass",64.12
2018,"Summer","UPN","Persona1100916533705518720","Intermediate 1","Loya EN3 - Intermediate 1 (Summer 2018)","Pass",64.58
2018,"Summer","UPN","Persona149077768712078720","Intermediate 1","Mayer EN3 - Intermediate 1 (Summer 2018)","Pass",65.67
2018,"Summer","UVM CL","Persona18169711363283","Intermediate 1","Mayer EN3 - Intermediate 1 (Summer 2018)","Pass",73.09
2018,"Summer","UVM CL","Persona134833907834387","Intermediate 1","Mayer EN3 - Intermediate 1 (Summer 2018)","Pass",67.41
2018,"Winter","AIEP","Persona131039734482031888","Intermediate 1","Diaz EN1 - Intermediate 1  (Winter 2018)","Pass",85.68
2018,"Winter","ARO HoldCo","Persona578026098642456150016","Intermediate 1","Mayer EN1 - Intermediate 1 (Winter 2018)","Pass",82.98
2018,"Winter","CIBERTEC","Persona9959978922234210304","Intermediate 1","Mayer EN2 - Intermediate 1 (Winter 2018)","Pass",61.05
2018,"Winter","EAD","Persona99509316740366","Intermediate 1","Mayer EN2 - Intermediate 1 (Winter 2018)","Pass",70.76
2018,"Winter","IBMR","Persona362356042","Intermediate 1","Mayer EN1 - Intermediate 1 (Winter 2018)","Pass",80.34
2018,"Winter","IBMR","Persona297681324","Intermediate 1","Mayer EN2 - Intermediate 1 (Winter 2018)","Pass",63.32
2018,"Winter","L&I","Persona1071920387501","Intermediate 1","Diaz EN1 - Intermediate 1  (Winter 2018)","Pass",93.41
2018,"Winter","UAM BR","Persona114622773095","Intermediate 1","Diaz EN1 - Intermediate 1  (Winter 2018)","Pass",61.14
2018,"Winter","UDLA CL","Persona4605669486","Intermediate 1","Diaz EN1 - Intermediate 1  (Winter 2018)","Pass",84.23
2018,"Winter","UDLA CL","Persona3481403583","Intermediate 1","Mayer EN2 - Intermediate 1 (Winter 2018)","Pass",83.43
2018,"Winter","UEM","Persona333347893365387456","Intermediate 1","Loya EN1 - Intermediate 1 (Winter 2018)","Pass",63
2018,"Winter","UEM","Persona470937171831885824","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Pass",60
2018,"Winter","UEM","Persona34814046040559271936","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Pass",73
2018,"Winter","UEM","Persona1483816411090058752","Intermediate 1","Loya EN1 - Intermediate 1 (Winter 2018)","Pass",70
2018,"Winter","UEM","Persona3148678519317790720000","Intermediate 1","Loya EN1 - Intermediate 1 (Winter 2018)","Pass",83
2018,"Winter","UEM","Persona34815819955649064960","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Pass",84
2018,"Winter","UEM","Persona3893341774123","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Pass",83
2018,"Winter","UEM","Persona389334177425011","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Pass",88
2018,"Winter","UEM","Persona2577054910555691","Intermediate 1","Loya EN1 - Intermediate 1 (Winter 2018)","Pass",82
2018,"Winter","UIC","Persona2968503573","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Pass",73
2018,"Winter","UIC","Persona277521494","Intermediate 1","Loya EN2- Intermediate 1 (Winter 2018)","Pass",87
2018,"Winter","UiP","Persona3378933","Intermediate 1","Mayer EN1 - Intermediate 1 (Winter 2018)","Pass",71.21
2018,"Winter","UiP","Persona13105271092","Intermediate 1","Diaz EN1 - Intermediate 1  (Winter 2018)","Pass",80.43
2018,"Winter","ULatina","Persona158915421786","Intermediate 1","Diaz EN1 - Intermediate 1  (Winter 2018)","Pass",91.34
2018,"Winter","UNAB","Persona348140462171684608","Intermediate 1","Mayer EN2 - Intermediate 1 (Winter 2018)","Pass",62.1
2018,"Winter","UNIFACS","Persona234755656081128751104","Intermediate 1","Mayer EN1 - Intermediate 1 (Winter 2018)","Pass",84.02
2018,"Winter","UnP","Persona31782303752467865600","Intermediate 1","Mayer EN2 - Intermediate 1 (Winter 2018)","Pass",74.54
2018,"Winter","UPC","Persona99569996","Intermediate 1","Diaz EN1 - Intermediate 1  (Winter 2018)","Pass",87.78
2018,"Winter","UPC","Persona2101861323069","Intermediate 1","Loya EN1 - Intermediate 1 (Winter 2018)","Pass",76
2018,"Winter","UPC","Persona6648442083","Intermediate 1","Mayer EN1 - Intermediate 1 (Winter 2018)","Pass",67.01
2018,"Winter","UPN","Persona182794470626083569664","Intermediate 1","Mayer EN1 - Intermediate 1 (Winter 2018)","Pass",60.01
2018,"Winter","UPN","Persona414384098171507328","Intermediate 1","Mayer EN1 - Intermediate 1 (Winter 2018)","Pass",76.11
2018,"Winter","UVM CL","Persona3892528975885870","Intermediate 1","Diaz EN1 - Intermediate 1  (Winter 2018)","Pass",85.16
2018,"Fall","L&I","Persona483852396977737280","Intermediate 1","Boyle EN1 - Intermediate 1 (Fall 2018)","Pass",65.88
2018,"Fall","UEM","Persona3149605358482902","Intermediate 1","Franklin EN1 - Intermediate 1 (Fall 2018)","Pass",85.63
2018,"Fall","UEM","Persona1054236279405571456","Intermediate 1","Franklin EN2 - Intermediate 1 (Fall 2018)","Pass",68.03
2018,"Fall","UEM","Persona110091680131249776","Intermediate 1","Franklin EN2 - Intermediate 1 (Fall 2018)","Pass",63.68
2018,"Fall","UEM","Persona3481404604722326798336","Intermediate 1","Franklin EN2 - Intermediate 1 (Fall 2018)","Pass",77.72
2018,"Fall","UEM","Persona333792138035201","Intermediate 1","Boyle EN1 - Intermediate 1 (Fall 2018)","Pass",76.9
2018,"Fall","UEM","Persona334815940","Intermediate 1","Boyle EN1 - Intermediate 1 (Fall 2018)","Pass",80.1
2018,"Fall","UEM","Persona4734766859953","Intermediate 1","Boyle EN2 - Intermediate 1 (Fall 2018)","Pass",76.8
2018,"Fall","UNAB","Persona81247839","Intermediate 1","Boyle EN1 - Intermediate 1 (Fall 2018)","Pass",86.82
2018,"Fall","UNAB","Persona8173257688456","Intermediate 1","Franklin EN1 - Intermediate 1 (Fall 2018)","Pass",75.95
2018,"Fall","UNAB","Persona29682051657","Intermediate 1","Franklin EN1 - Intermediate 1 (Fall 2018)","Pass",81.46
2018,"Fall","UNAB","Persona3481403737193","Intermediate 1","Franklin EN3 - Intermediate 1 (Fall 2018)","Pass",75.55
2018,"Fall","UNAB","Persona46919197685","Intermediate 1","Boyle EN1 - Intermediate 1 (Fall 2018)","Pass",75.75
2018,"Fall","UNAB","Persona148385289402626","Intermediate 1","Boyle EN2 - Intermediate 1 (Fall 2018)","Pass",86.85
2018,"Fall","UNINORTE","Persona1086898","Intermediate 1","Boyle EN1 - Intermediate 1 (Fall 2018)","Pass",80.82
2018,"Fall","UniRitter | FAPA","Persona1310501054","Intermediate 1","Franklin EN3 - Intermediate 1 (Fall 2018)","Pass",88.65
2018,"Fall","UNITEC HN","Persona34814037356816308","Intermediate 1","Franklin EN3 - Intermediate 1 (Fall 2018)","Pass",74.57
2018,"Fall","UNITEC HN","Persona617509539539385600","Intermediate 1","Boyle EN1 - Intermediate 1 (Fall 2018)","Pass",64.51
2018,"Fall","UNITEC Mx","Persona449155988515","Intermediate 1","Franklin EN2 - Intermediate 1 (Fall 2018)","Pass",71.73
2018,"Fall","UnP","Persona1054135940","Intermediate 1","Franklin EN2 - Intermediate 1 (Fall 2018)","Pass",81.23
2018,"Fall","UPC","Persona110091652641","Intermediate 1","Franklin EN3 - Intermediate 1 (Fall 2018)","Pass",73.72
2018,"Fall","UPN","Persona47663212436861001728","Intermediate 1","Boyle EN2 - Intermediate 1 (Fall 2018)","Pass",74.35
2018,"Fall","UPN","Persona9970613441569942","Intermediate 1","Franklin EN1 - Intermediate 1 (Fall 2018)","Pass",89.85
2019,"Spring","UPC","Persona664666082","Intermediate 1","Diaz EN1 - Basic 1 (Spring 2019)","Pass",69.89
2019,"Spring","UAM","Persona57515332020845797376","Intermediate 1","Franklin EN1 - Intermediate 1 (Spring 2019)","Pass",68.27
2019,"Spring","UAM","Persona7444268273848019845120","Intermediate 1","Franklin EN1 - Intermediate 1 (Spring 2019)","Pass",72.26
2019,"Spring","UNIFACS","Persona41446588561786583121920","Intermediate 1","Franklin EN1 - Intermediate 1 (Spring 2019)","Pass",75.73
2019,"Spring","AIEP","Persona36241111895431","Intermediate 1","Franklin EN1 - Intermediate 1 (Spring 2019)","Pass",65.97
2019,"Spring","UDLA CL","Persona8132731706","Intermediate 1","Franklin EN3 - Intermediate 1 (Spring 2019)","Pass",80.73
